Booking ID,Booking Date,Trip Start Date,Planned ETA,Actual ETA,Trip End Date,Origin Location,Origin Lat,Origin Lon,Stopover Location,Stopover Lat,Stopover Lon,Destination Location,Destination Lat,Destination Lon,Distance (KM),Shipment Type,Material Category,Material Shipped,Material Weight (KG),Vehicle Type,Vehicle Registration,GPS Notes,Enroute Issues,Supplier Name,Customer Name,Supplier Specialization,Driver Name,Driver Mobile No,Trip Status,Load Type,Delivery Window Start,Delivery Window End,Driver Hours Logged,Notes,Trip Type
b041e1ce-cdd8-450a-b266-b4d762d6d82f,2023-11-09,2023-11-13 19:39:06.424600,2023-11-15 04:02:51.546362,2023-11-15 03:03:58.183059,2023-11-15 03:03:58.183059,"Toronto, ON",43.65107,-79.347015,,,,"Calgary, AB",51.044733,-114.071883,3520.08,Regular,,,,Tanker,FOG-1034,Consistent,,,,,Samantha Jones,(849)694-7174,Completed,,2023-11-15 08:00:00,2023-11-15 18:00:00,31.41,Empty Return,Empty Return
e6f7285c-c65d-4dd1-b40e-a2504df7105c,2022-08-28,2022-09-05 03:14:09.897554,2022-09-07 10:25:50.677379,2022-09-07 14:50:30.032689,2022-09-07 14:50:30.032689,"San Diego, CA",32.7157,-117.1611,,,,"Philadelphia, PA",39.9526,-75.1652,4538.1,Regular,,,,Tanker,MUW-2788,Consistent,,,,,Jon Bates,(980)871-5451x6808,Completed,,2022-09-07 08:00:00,2022-09-07 18:00:00,59.61,Empty Return,Empty Return
f1f57322-6a02-4d18-bfc3-be6ad29dfd37,2021-03-14,2021-03-17 23:51:15.562403,2021-03-18 17:57:38.259049,2021-03-18 18:55:15.575913,2021-03-18 18:55:15.575913,"Jacksonville, FL",30.3322,-81.6557,,,,"Chicago, IL",41.8781,-87.6298,1790.63,Regular,,,,Flatbed,MVT-4529,Consistent,,,,,Robin Hall,001-729-504-2284x21020,Completed,,2021-03-18 08:00:00,2021-03-18 18:00:00,19.07,Empty Return,Empty Return
0ebdc6ba-48a3-4a6c-9935-c42595d306a6,2021-12-08,2021-12-12 19:46:36.601477,2021-12-14 01:01:24.098850,2021-12-14 03:01:44.816903,2021-12-14 03:01:44.816903,"San Diego, CA",32.7157,-117.1611,,,,"Houston, TX",29.7604,-95.3698,2382.64,Regular,,,,Container Truck,PHD-8708,Consistent,,,,,Joseph Dean,570.434.8247x7109,Completed,,2021-12-14 08:00:00,2021-12-14 18:00:00,31.25,Empty Return,Empty Return
2f3273c2-7ad8-4f87-90ff-fbd97565779b,2023-04-05,2023-04-12 05:58:16.948873,2023-04-14 04:37:16.778203,2023-04-14 05:56:33.871214,2023-04-14 05:56:33.871214,"Philadelphia, PA",39.9526,-75.1652,,,,Tijuana,32.514947,-117.038247,4730.69,Regular,,,,Reefer Truck,IHY-9407,Consistent,,,,,Pamela Thompson,474.729.6717x56551,Completed,,2023-04-14 08:00:00,2023-04-14 18:00:00,47.97,Empty Return,Empty Return
36ac3762-1596-4db2-90e8-91499c8d9b14,2022-06-02,2022-06-12 04:56:32.652917,2022-06-13 14:33:12.282469,2022-06-13 15:52:38.402390,2022-06-13 15:52:38.402390,Cancun,21.161908,-86.851528,,,,"Indianapolis, IN",39.7684,-86.1581,4436.49,Regular,,,,Box Truck,XRW-6541,Consistent,,,,,Mrs. Kristen Reyes,+1-982-414-6584x044,Completed,,2022-06-13 08:00:00,2022-06-13 18:00:00,34.93,Empty Return,Empty Return
c66b2d84-e66e-476d-984e-840cc9c2bda0,2024-06-22,2024-07-02 06:10:31.407244,2024-07-04 05:27:22.483898,2024-07-04 07:21:29.342114,2024-07-04 07:21:29.342114,"Seattle, WA",47.6062,-122.3321,,,,"Philadelphia, PA",39.9526,-75.1652,4855.85,Regular,,,,Container Truck,QON-2148,Consistent,,,,,Samantha Davis,390.505.3293,Completed,,2024-07-04 08:00:00,2024-07-04 18:00:00,49.18,Empty Return,Empty Return
bae060f4-e932-4690-8734-f89cf5494bf0,2019-12-02,2019-12-06 13:41:04.453783,2019-12-07 13:32:44.075055,2019-12-07 14:26:19.373087,2019-12-07 14:26:19.373087,"San Antonio, TX",29.4241,-98.4936,,,,"Columbus, OH",39.9612,-82.9988,2236.05,Regular,,,,Tanker,EKO-1167,Consistent,,,,,Bob Pitts,+1-637-492-3747x407,Completed,,2019-12-07 08:00:00,2019-12-07 18:00:00,24.75,Empty Return,Empty Return
e34e44f2-2aac-4b86-a0b8-3555dc99d7ba,2021-11-29,2021-12-04 11:36:03.801128,2021-12-06 01:20:17.211718,2021-12-06 01:43:09.113954,2021-12-06 01:43:09.113954,"Dallas, TX",32.7767,-96.797,,,,"Calgary, AB",51.044733,-114.071883,3119.74,Regular,,,,Box Truck,EJH-3495,Consistent,Route Delay,,,,Pamela Thompson,474.729.6717x56551,Completed,,2021-12-06 08:00:00,2021-12-06 18:00:00,38.12,Empty Return,Empty Return
1ca1951b-acf7-4c51-b245-be7072d64a61,2022-09-15,2022-09-19 00:50:28.232292,2022-09-20 02:44:33.570797,2022-09-20 04:20:39.385555,2022-09-20 04:20:39.385555,Cancun,21.161908,-86.851528,,,,Guadalajara,20.659698,-103.349609,2332.22,Regular,,,,Box Truck,MNV-5182,Consistent,,,,,Melissa Jordan,(611)782-3398,Completed,,2022-09-20 08:00:00,2022-09-20 18:00:00,27.5,Empty Return,Empty Return
6319961f-4ebb-4cb1-8342-6175b2e5bc85,2019-06-07,2019-06-09 22:09:34.173451,2019-06-10 17:11:19.122994,2019-06-10 15:52:16.691874,2019-06-10 15:52:16.691874,Cancun,21.161908,-86.851528,,,,"Dallas, TX",32.7767,-96.797,3163.84,Regular,,,,Flatbed,IQV-4238,Consistent,,,,,Nathan Coleman,(533)575-2431x0690,Completed,,2019-06-10 08:00:00,2019-06-10 18:00:00,17.71,Empty Return,Empty Return
f0ec9ff8-6502-4467-b7b7-b511d4a7f4f4,2021-08-02,2021-08-05 09:24:50.384975,2021-08-06 20:14:12.656227,2021-08-06 20:16:45.411902,2021-08-06 20:16:45.411902,Guadalajara,20.659698,-103.349609,,,,"Jacksonville, FL",30.3322,-81.6557,3112.9,Regular,,,,Box Truck,XED-8498,Consistent,,,,,Pamela Thompson,474.729.6717x56551,Completed,,2021-08-06 08:00:00,2021-08-06 18:00:00,34.87,Empty Return,Empty Return
b274e6f4-3a50-43c6-9208-c371f6a75f70,2021-12-20,2021-12-26 00:54:56.797557,2021-12-27 21:41:52.791101,2021-12-27 17:44:34.170264,2021-12-27 17:44:34.170264,Tijuana,32.514947,-117.038247,,,,"Toronto, ON",43.65107,-79.347015,4485.84,Regular,,,,Flatbed,IQV-4238,Consistent,,,,,Jon Bates,(980)871-5451x6808,Completed,,2021-12-27 08:00:00,2021-12-27 18:00:00,40.83,Empty Return,Empty Return
c1776546-336c-42f7-b17f-d5d3cbc3f72c,2024-01-16,2024-01-21 14:09:15.718237,2024-01-22 19:52:08.726666,2024-01-22 21:21:58.609922,2024-01-22 21:21:58.609922,"Boston, MA",42.3601,-71.0589,,,,"Dallas, TX",32.7767,-96.797,2835.65,Regular,,,,Container Truck,QON-2148,Consistent,,,,,Randy Sandoval,(529)509-6561x014,Completed,,2024-01-22 08:00:00,2024-01-22 18:00:00,31.21,Empty Return,Empty Return
5be2c833-f736-4962-aadb-b12822cce5af,2020-02-08,2020-02-10 01:33:13.238515,2020-02-10 11:01:54.723617,2020-02-10 11:05:59.851911,2020-02-10 11:05:59.851911,"Toronto, ON",43.65107,-79.347015,,,,"Indianapolis, IN",39.7684,-86.1581,874.06,Regular,,,,Box Truck,MNV-5182,Consistent,,,,,Michael Young,+1-211-703-7129x3870,Completed,,2020-02-10 08:00:00,2020-02-10 18:00:00,9.55,Empty Return,Empty Return
ef698d06-9bf3-42d2-b8db-465871608ecc,2021-01-28,2021-02-04 19:47:33.315720,2021-02-07 01:02:32.771140,2021-02-06 21:27:55.671684,2021-02-06 21:27:55.671684,"San Jose, CA",37.3382,-121.8863,,,,"Washington, DC",38.9072,-77.0369,4851.5,Regular,,,,Reefer Truck,MTS-1769,Consistent,,,,,Jon Bates,(980)871-5451x6808,Completed,,2021-02-07 08:00:00,2021-02-07 18:00:00,49.67,Empty Return,Empty Return
ad8fa252-fb25-4e43-a7ac-3dde39995824,2019-10-30,2019-11-02 09:53:14.434554,2019-11-02 22:55:19.133585,2019-11-02 21:43:50.392644,2019-11-02 21:43:50.392644,"Chicago, IL",41.8781,-87.6298,,,,"Washington, DC",38.9072,-77.0369,1141.39,Regular,,,,Container Truck,BNI-2489,Consistent,,,,,Jon Bates,(980)871-5451x6808,Completed,,2019-11-02 08:00:00,2019-11-02 18:00:00,11.84,Empty Return,Empty Return
b202ff61-6dd3-4d08-a9a6-9f6c4e82adae,2024-06-07,2024-06-11 13:21:54.094367,2024-06-13 09:53:34.630846,2024-06-13 14:14:29.862144,2024-06-13 14:14:29.862144,"San Jose, CA",37.3382,-121.8863,,,,"Chicago, IL",41.8781,-87.6298,3563.89,Regular,,,,Tanker,UIF-4345,Consistent,,,,,Ronald Foster,5905974395,Completed,,2024-06-13 08:00:00,2024-06-13 18:00:00,48.88,Empty Return,Empty Return
5be1a2c7-a7ae-4668-8573-c34aadd8805b,2021-03-20,2021-03-24 21:45:52.433517,2021-03-25 21:47:52.141690,2021-03-25 22:32:56.573783,2021-03-25 22:32:56.573783,Guadalajara,20.659698,-103.349609,,,,Cancun,21.161908,-86.851528,2194.17,Regular,,,,Container Truck,ENX-2003,Consistent,,,,,Jon Bates,(980)871-5451x6808,Completed,,2021-03-25 08:00:00,2021-03-25 18:00:00,24.78,Empty Return,Empty Return
72cf83f8-f955-4de1-8dde-447bb946b0cd,2019-12-04,2019-12-10 16:32:44.400080,2019-12-12 12:43:14.058666,2019-12-12 12:50:08.380558,2019-12-12 12:50:08.380558,"San Diego, CA",32.7157,-117.1611,,,,"Charlotte, NC",35.2271,-80.8431,4072.35,Regular,,,,Container Truck,NGQ-9118,Consistent,,,,,Bob Pitts,+1-637-492-3747x407,Completed,,2019-12-12 08:00:00,2019-12-12 18:00:00,44.29,Empty Return,Empty Return
a0726e6e-b87c-453c-ac93-00a5e6788a3b,2022-03-08,2022-03-13 07:11:40.453856,2022-03-15 00:08:29.181357,2022-03-14 22:16:02.022563,2022-03-14 22:16:02.022563,"Montreal, QC",45.501689,-73.567256,,,,Cancun,21.161908,-86.851528,6054.91,Regular,,,,Container Truck,GFL-8820,Consistent,,,,,James Harmon,(707)415-9696x64160,Completed,,2022-03-15 08:00:00,2022-03-15 18:00:00,39.07,Empty Return,Empty Return
93791ab9-f046-4f0b-8ed7-15d7058d1362,2023-01-07,2023-01-13 18:53:45.123334,2023-01-16 08:18:29.858653,2023-01-16 06:43:54.816578,2023-01-16 06:43:54.816578,"Boston, MA",42.3601,-71.0589,,,,"Los Angeles, CA",34.0522,-118.2437,4988.9,Regular,,,,Flatbed,VWY-5375,Consistent,,,,,Theresa Williams,+1-784-470-0766x17711,Completed,,2023-01-16 08:00:00,2023-01-16 18:00:00,59.84,Empty Return,Empty Return
2aa0f9d0-ebff-4998-b2f3-ce9c6d3b97e5,2022-05-30,2022-06-05 09:07:27.791136,2022-06-07 17:47:54.819147,2022-06-07 18:51:53.464151,2022-06-07 18:51:53.464151,"Philadelphia, PA",39.9526,-75.1652,,,,Tijuana,32.514947,-117.038247,4806.76,Regular,,,,Reefer Truck,CHC-3465,Consistent,,,,,Tony Huerta,664-674-3671x3695,Completed,,2022-06-07 08:00:00,2022-06-07 18:00:00,57.74,Empty Return,Empty Return
5ad9483d-5683-42c8-95ea-39f28753256c,2022-12-10,2022-12-15 20:26:57.645813,2022-12-17 10:31:57.101364,2022-12-17 07:00:39.202744,2022-12-17 07:00:39.202744,"Chicago, IL",41.8781,-87.6298,,,,"Los Angeles, CA",34.0522,-118.2437,3352.12,Regular,,,,Reefer Truck,BCB-1819,Consistent,,,,,Michael Young,+1-211-703-7129x3870,Completed,,2022-12-17 08:00:00,2022-12-17 18:00:00,34.56,Empty Return,Empty Return
a71b1681-3039-41b8-b565-1a9658d8ba06,2021-10-07,2021-10-14 08:22:02.096870,2021-10-16 07:06:37.268557,2021-10-16 06:25:07.940482,2021-10-16 06:25:07.940482,Leon,21.122997,-101.686852,,,,"Vancouver, BC",49.282729,-123.120738,4570.6,Regular,,,,Tanker,ADN-4751,Consistent,,,,,Todd Rosales MD,615.527.4205,Completed,,2021-10-16 08:00:00,2021-10-16 18:00:00,46.05,Empty Return,Empty Return
2110f37f-c787-44b9-aa2e-457f81f339f3,2020-11-19,2020-11-29 14:19:49.736689,2020-12-01 01:26:35.244752,2020-12-01 04:50:42.298557,2020-12-01 04:50:42.298557,"Calgary, AB",51.044733,-114.071883,,,,"Indianapolis, IN",39.7684,-86.1581,2955.28,Regular,,,,Flatbed,CET-8734,Consistent,,,,,Jerry Wheeler,503-444-7134x9361,Completed,,2020-12-01 08:00:00,2020-12-01 18:00:00,38.51,Empty Return,Empty Return
b058d8ba-8674-481f-be32-3b2a66e2bf80,2024-08-03,2024-08-08 01:57:52.618899,2024-08-09 12:26:11.811805,2024-08-09 11:11:52.731141,2024-08-09 11:11:52.731141,"Seattle, WA",47.6062,-122.3321,,,,"Chicago, IL",41.8781,-87.6298,3440.79,Regular,,,,Box Truck,DQY-6272,Consistent,,,,,Todd Rosales MD,615.527.4205,Completed,,2024-08-09 08:00:00,2024-08-09 18:00:00,33.23,Empty Return,Empty Return
bf7ede6b-18fc-40a5-bcce-4961b4d9e78a,2019-06-15,2019-06-18 17:41:07.097805,2019-06-19 18:53:10.011975,2019-06-19 18:20:50.681716,2019-06-19 18:20:50.681716,"Jacksonville, FL",30.3322,-81.6557,,,,"San Antonio, TX",29.4241,-98.4936,1738.37,Regular,,,,Container Truck,BNI-2489,Consistent,,,,,Megan Le,+1-421-504-7095x21456,Completed,,2019-06-19 08:00:00,2019-06-19 18:00:00,24.66,Empty Return,Empty Return
5a6d1274-b60d-437d-8f78-88183b1e10d6,2022-10-24,2022-11-01 19:57:36.096195,2022-11-03 23:17:55.020064,2022-11-03 23:51:27.499360,2022-11-03 23:51:27.499360,Guadalajara,20.659698,-103.349609,,,,"Montreal, QC",45.501689,-73.567256,4560.02,Regular,,,,Box Truck,UTG-5951,Signal lost,,,,,Tony Huerta,664-674-3671x3695,Completed,,2022-11-03 08:00:00,2022-11-03 18:00:00,51.9,Empty Return,Empty Return
e5a7374f-9309-4433-83d4-019fa53007ca,2023-03-14,2023-03-18 16:18:08.707588,2023-03-20 00:50:34.097172,2023-03-20 03:44:02.809734,2023-03-20 03:44:02.809734,"Dallas, TX",32.7767,-96.797,,,,"Philadelphia, PA",39.9526,-75.1652,2467.65,Regular,,,,Flatbed,CET-8734,Consistent,,,,,Stacy Freeman,+1-309-313-4316,Completed,,2023-03-20 08:00:00,2023-03-20 18:00:00,35.43,Empty Return,Empty Return
76c1d1b4-4168-46d3-9f7f-569cd4c3ad0d,2021-08-13,2021-08-17 17:30:10.505151,2021-08-19 08:50:19.919300,2021-08-19 07:11:34.284974,2021-08-19 07:11:34.284974,"Columbus, OH",39.9612,-82.9988,,,,"Seattle, WA",47.6062,-122.3321,4056.82,Regular,,,,Box Truck,ZMO-6688,Signal lost,,,,,Jon Bates,(980)871-5451x6808,Completed,,2021-08-19 08:00:00,2021-08-19 18:00:00,37.69,Empty Return,Empty Return
918e7ee5-bf6b-4a1c-a9f9-c6288fb7c043,2020-02-26,2020-02-28 12:19:51.062208,2020-02-29 07:08:28.711029,2020-02-29 07:26:22.468996,2020-02-29 07:26:22.468996,Cancun,21.161908,-86.851528,,,,"Fort Worth, TX",32.7555,-97.3308,3065.29,Regular,,,,Box Truck,LZS-0163,Consistent,,,,,Stacy Freeman,+1-309-313-4316,Completed,,2020-02-29 08:00:00,2020-02-29 18:00:00,19.11,Empty Return,Empty Return
9bfd2db0-836f-4261-ae26-da6022a74477,2022-02-14,2022-02-17 23:29:32.349300,2022-02-18 23:10:02.122987,2022-02-18 21:23:11.068647,2022-02-18 21:23:11.068647,Leon,21.122997,-101.686852,,,,"San Diego, CA",32.7157,-117.1611,2692.24,Regular,,,,Tanker,YXL-6036,Consistent,,,,,Katherine Miller,2656940139,Completed,,2022-02-18 08:00:00,2022-02-18 18:00:00,21.89,Empty Return,Empty Return
573c3676-5291-4a39-86eb-69d2f2dadcae,2024-09-14,2024-09-21 02:30:56.814161,2024-09-22 17:38:07.508853,2024-09-22 21:27:19.815824,2024-09-22 21:27:19.815824,"Seattle, WA",47.6062,-122.3321,,,,"Austin, TX",30.2672,-97.7431,3667.65,Regular,,,,Container Truck,FQD-5348,Consistent,,,,,Joshua Mata,784.324.7451x71236,Completed,,2024-09-22 08:00:00,2024-09-22 18:00:00,42.94,Empty Return,Empty Return
d04efec9-b78d-43eb-92c5-3ef590fd54a6,2023-12-04,2023-12-07 02:04:52.760791,2023-12-08 04:54:12.959129,2023-12-08 08:27:54.820550,2023-12-08 08:27:54.820550,"Columbus, OH",39.9612,-82.9988,,,,"San Antonio, TX",29.4241,-98.4936,2248.12,Regular,,,,Flatbed,NZD-2677,Consistent,Route Delay,,,,Megan Le,+1-421-504-7095x21456,Completed,,2023-12-08 08:00:00,2023-12-08 18:00:00,30.38,Empty Return,Empty Return
ce280af6-4fb2-488f-9dc5-d540bd142d70,2021-01-19,2021-01-22 09:10:36.467381,2021-01-23 10:29:51.856493,2021-01-23 09:13:26.539572,2021-01-23 09:13:26.539572,Cancun,21.161908,-86.851528,,,,"Fort Worth, TX",32.7555,-97.3308,3193.05,Regular,,,,Flatbed,VWY-5375,Consistent,,,,,Melissa Jordan,(611)782-3398,Completed,,2021-01-23 08:00:00,2021-01-23 18:00:00,24.05,Empty Return,Empty Return
8f701991-748c-467b-a568-dcc9b57426e8,2021-04-05,2021-04-14 06:56:17.602710,2021-04-16 02:54:30.873298,2021-04-15 23:51:23.659405,2021-04-15 23:51:23.659405,"Toronto, ON",43.65107,-79.347015,,,,"Calgary, AB",51.044733,-114.071883,3652.72,Regular,,,,Reefer Truck,VEG-0310,Consistent,,,,,Megan Le,+1-421-504-7095x21456,Completed,,2021-04-16 08:00:00,2021-04-16 18:00:00,40.92,Empty Return,Empty Return
677ccd92-fd97-4b0d-b60c-99a72195ad19,2019-08-07,2019-08-09 08:07:44.625441,2019-08-10 00:10:07.885897,2019-08-09 22:44:05.109045,2019-08-09 22:44:05.109045,"Houston, TX",29.7604,-95.3698,,,,"Jacksonville, FL",30.3322,-81.6557,1509.7,Regular,,,,Tanker,UIF-4345,Consistent,,,,,Megan Le,+1-421-504-7095x21456,Completed,,2019-08-10 08:00:00,2019-08-10 18:00:00,14.61,Empty Return,Empty Return
7297f8f7-ed63-4696-9e73-d4c0978dc3f6,2023-06-20,2023-06-22 04:27:28.773315,2023-06-22 09:02:34.255914,2023-06-22 08:45:16.274575,2023-06-22 08:45:16.274575,"San Antonio, TX",29.4241,-98.4936,,,,"Fort Worth, TX",32.7555,-97.3308,455.18,Regular,,,,Tanker,BNJ-0033,Consistent,,,,,Sarah Chambers,580-716-2456x5060,Completed,,2023-06-22 08:00:00,2023-06-22 18:00:00,4.3,Empty Return,Empty Return
c09490a4-4393-448d-a5f3-69be07aac067,2019-07-31,2019-08-04 01:29:48.569695,2019-08-04 22:43:48.674354,2019-08-04 21:52:58.568260,2019-08-04 21:52:58.568260,"Columbus, OH",39.9612,-82.9988,,,,"Houston, TX",29.7604,-95.3698,2015.76,Regular,,,,Flatbed,ORX-7743,Consistent,,,,,Joseph Dean,570.434.8247x7109,Completed,,2019-08-04 08:00:00,2019-08-04 18:00:00,20.39,Empty Return,Empty Return
00b4aa64-7456-4be8-8718-399c05cc9d4d,2021-08-25,2021-08-30 19:07:46.777464,2021-09-02 01:25:49.384969,2021-09-02 05:10:55.419229,2021-09-02 05:10:55.419229,"San Jose, CA",37.3382,-121.8863,,,,"Charlotte, NC",35.2271,-80.8431,4521.03,Regular,,,,Reefer Truck,ELS-9663,Consistent,,,,,Claudia Wallace,551.358.5064,Completed,,2021-09-02 08:00:00,2021-09-02 18:00:00,58.05,Empty Return,Empty Return
3ee409b1-3407-45a3-a7eb-710201cdaa26,2024-08-07,2024-08-11 09:06:31.896793,2024-08-12 16:40:08.077679,2024-08-12 17:19:26.746473,2024-08-12 17:19:26.746473,"Dallas, TX",32.7767,-96.797,,,,"New York, NY",40.7128,-74.006,2619.14,Regular,,,,Tanker,EKO-1167,Consistent,Route Delay,,,,Mrs. Kristen Reyes,+1-982-414-6584x044,Completed,,2024-08-12 08:00:00,2024-08-12 18:00:00,32.22,Empty Return,Empty Return
29ad60d9-11c2-404b-addd-cb6f7e1c9061,2024-03-21,2024-03-24 11:14:35.984635,2024-03-25 07:38:56.511515,2024-03-25 08:19:35.677006,2024-03-25 08:19:35.677006,Cancun,21.161908,-86.851528,,,,"Charlotte, NC",35.2271,-80.8431,4455.49,Regular,,,,Reefer Truck,FWP-1080,Consistent,,,,,Melissa Jordan,(611)782-3398,Completed,,2024-03-25 08:00:00,2024-03-25 18:00:00,21.08,Empty Return,Empty Return
51e0cf2f-89a2-4ef5-9111-dd2e3ccc4bd5,2024-06-16,2024-06-21 04:24:11.871114,2024-06-23 00:20:27.925327,2024-06-22 22:11:23.023194,2024-06-22 22:11:23.023194,"Seattle, WA",47.6062,-122.3321,,,,"Toronto, ON",43.65107,-79.347015,4500.66,Regular,,,,Box Truck,DQY-6272,Consistent,,,,,Samantha Jones,(849)694-7174,Completed,,2024-06-23 08:00:00,2024-06-23 18:00:00,41.79,Empty Return,Empty Return
8322f0d2-928b-4d8f-9f78-dcebf7b8bd9a,2021-06-06,2021-06-10 11:24:49.049873,2021-06-11 14:43:40.236415,2021-06-11 16:47:51.193318,2021-06-11 16:47:51.193318,"San Diego, CA",32.7157,-117.1611,,,,"Houston, TX",29.7604,-95.3698,2512.71,Regular,,,,Tanker,BHQ-8685,Consistent,,,,,Regina Stone,(698)725-9526,Completed,,2021-06-11 08:00:00,2021-06-11 18:00:00,29.38,Empty Return,Empty Return
9868b957-eadc-40b9-b630-0d7ee8feba14,2024-06-02,2024-06-06 01:46:31.938696,2024-06-07 03:12:11.170957,2024-06-07 05:12:43.469610,2024-06-07 05:12:43.469610,"Phoenix, AZ",33.4484,-112.074,,,,Guadalajara,20.659698,-103.349609,1941.08,Regular,,,,Box Truck,INI-5627,Consistent,,,,,Carly Riggs,582.882.5867,Completed,,2024-06-07 08:00:00,2024-06-07 18:00:00,27.44,Empty Return,Empty Return
c08761c4-194e-43b2-86ea-b0f52f6c738d,2024-06-16,2024-06-22 11:47:03.208277,2024-06-24 15:02:17.577322,2024-06-24 11:26:32.456132,2024-06-24 11:26:32.456132,"Calgary, AB",51.044733,-114.071883,,,,"Philadelphia, PA",39.9526,-75.1652,4116.14,Regular,,,,Box Truck,KXW-6475,Consistent,,,,,Cynthia Walter,+1-783-864-4089x26870,Completed,,2024-06-24 08:00:00,2024-06-24 18:00:00,47.66,Empty Return,Empty Return
fb26cda9-6fca-4f09-b833-0dacfc4868d5,2019-09-27,2019-09-29 05:20:57.820971,2019-09-29 10:07:55.476294,2019-09-29 10:10:46.183377,2019-09-29 10:10:46.183377,"Washington, DC",38.9072,-77.0369,,,,"New York, NY",40.7128,-74.006,383.76,Regular,,,,Flatbed,AVX-1640,Consistent,,,,,Melissa Jordan,(611)782-3398,Completed,,2019-09-29 08:00:00,2019-09-29 18:00:00,4.83,Empty Return,Empty Return
a8404f9b-c887-418a-a728-9da52b09ffe4,2023-10-11,2023-10-14 17:29:41.036665,2023-10-15 16:04:16.976049,2023-10-15 13:54:06.443536,2023-10-15 13:54:06.443536,"Los Angeles, CA",34.0522,-118.2437,,,,"Fort Worth, TX",32.7555,-97.3308,2440.69,Regular,,,,Tanker,SJI-8011,Consistent,,,,,Todd Rosales MD,615.527.4205,Completed,,2023-10-15 08:00:00,2023-10-15 18:00:00,20.41,Empty Return,Empty Return
2ad48909-a08f-4046-8754-b99deb6f9239,2020-12-10,2020-12-16 16:45:00.705926,2020-12-18 07:23:43.201488,2020-12-18 09:11:40.683975,2020-12-18 09:11:40.683975,"San Diego, CA",32.7157,-117.1611,,,,"Indianapolis, IN",39.7684,-86.1581,3575.23,Regular,,,,Tanker,BQX-9058,Consistent,,,,,Katherine Miller,2656940139,Completed,,2020-12-18 08:00:00,2020-12-18 18:00:00,40.44,Empty Return,Empty Return
82c9c0d1-936e-43ea-a021-6c172fe073aa,2022-10-17,2022-10-19 20:09:58.948875,2022-10-20 00:04:19.150144,2022-10-19 23:59:22.684047,2022-10-19 23:59:22.684047,"Indianapolis, IN",39.7684,-86.1581,,,,"Chicago, IL",41.8781,-87.6298,306.5,Regular,,,,Box Truck,OMD-1607,Consistent,,,,,Randy Sandoval,(529)509-6561x014,Completed,,2022-10-20 08:00:00,2022-10-20 18:00:00,3.82,Empty Return,Empty Return
47d9ae37-f08d-4e20-8c2b-c7b302a7bd37,2023-11-27,2023-12-01 09:52:23.600220,2023-12-03 06:03:42.311993,2023-12-03 10:14:01.497769,2023-12-03 10:14:01.497769,"Los Angeles, CA",34.0522,-118.2437,,,,"Columbus, OH",39.9612,-82.9988,3721.8,Regular,,,,Tanker,ANV-3158,Consistent,,,,,Madison Marshall,001-446-812-0047x113,Completed,,2023-12-03 08:00:00,2023-12-03 18:00:00,48.36,Empty Return,Empty Return
dbfbd565-282a-42c1-8b71-7e83a8da8d19,2024-04-17,2024-04-20 12:42:53.323023,2024-04-21 14:19:45.213130,2024-04-21 13:06:03.866776,2024-04-21 13:06:03.866776,"San Antonio, TX",29.4241,-98.4936,,,,Tijuana,32.514947,-117.038247,2241.94,Regular,,,,Reefer Truck,QNQ-9985,Consistent,,,,,Alexis Baker,(368)911-7758,Completed,,2024-04-21 08:00:00,2024-04-21 18:00:00,24.39,Empty Return,Empty Return
155260c7-cdb3-4fd9-b8b3-676895acf358,2020-01-07,2020-01-10 14:32:53.590581,2020-01-11 17:27:11.793316,2020-01-11 19:09:07.393409,2020-01-11 19:09:07.393409,"Toronto, ON",43.65107,-79.347015,,,,"Houston, TX",29.7604,-95.3698,2447.01,Regular,,,,Container Truck,JTB-2427,Consistent,,,,,Claudia Wallace,551.358.5064,Completed,,2020-01-11 08:00:00,2020-01-11 18:00:00,28.6,Empty Return,Empty Return
19e7900f-f096-47be-af28-115e6b29424a,2021-01-02,2021-01-06 20:44:53.386045,2021-01-09 02:55:21.534053,2021-01-09 03:17:43.986365,2021-01-09 03:17:43.986365,"Boston, MA",42.3601,-71.0589,,,,"Los Angeles, CA",34.0522,-118.2437,5065.59,Regular,,,,Tanker,MUW-2788,Consistent,,,,,Brittany Shepherd,913-618-6999x3867,Completed,,2021-01-09 08:00:00,2021-01-09 18:00:00,54.55,Empty Return,Empty Return
1cd098d4-8134-49a1-be45-05ccd300cb73,2021-07-27,2021-08-02 23:51:58.563092,2021-08-05 05:32:39.702786,2021-08-05 10:37:42.503702,2021-08-05 10:37:42.503702,"Washington, DC",38.9072,-77.0369,,,,"San Jose, CA",37.3382,-121.8863,4651.35,Regular,,,,Box Truck,XRW-6541,Consistent,Route Delay,,,,James Harmon,(707)415-9696x64160,Completed,,2021-08-05 08:00:00,2021-08-05 18:00:00,58.76,Empty Return,Empty Return
d406226d-1904-4fc8-bbc7-fa62813cfbd9,2021-05-03,2021-05-07 02:30:17.301709,2021-05-07 22:23:02.806558,2021-05-07 21:26:57.187847,2021-05-07 21:26:57.187847,"Seattle, WA",47.6062,-122.3321,,,,"Los Angeles, CA",34.0522,-118.2437,1849.48,Regular,,,,Reefer Truck,QYY-2606,Consistent,,,,,Brittany Shepherd,913-618-6999x3867,Completed,,2021-05-07 08:00:00,2021-05-07 18:00:00,18.94,Empty Return,Empty Return
